"tstamp","period","sector","subsample","AD","p","nsteps_mcmc",,"totobs_days","shift"
"2021-08-31","Rotation","Both Sectors","low energy half",1.54931312153289,0.5152,10000,118,48.4490740740741,0.6
"2021-08-31","Rotation","Both Sectors","low energy half",3.03885064961891,0.0836,10000,118,48.4490740740741,0.8
"2021-08-31","Rotation","Sector 1","low energy half",2.24947392601837,0.1272,10000,37,25.1305555555556,0.2
"2021-08-31","Rotation","Sector 1","low energy half",1.10408043806306,0.605,10000,37,25.1305555555556,0.4
"2021-08-31","Rotation","Sector 1","low energy half",1.26801389363218,0.4592,10000,37,25.1305555555556,0.6
"2021-08-31","Rotation","Sector 1","low energy half",2.74484944912751,0.0748,10000,37,25.1305555555556,0.8
"2021-08-31","Rotation","Sector 27","low energy half",0.543409235753316,0.3414,10000,81,23.3185185185185,0.2
"2021-08-31","Rotation","Sector 27","low energy half",1.13927363472672,0.5522,10000,81,23.3185185185185,0.4
"2021-08-31","Rotation","Sector 27","low energy half",0.780694514081461,0.898,10000,81,23.3185185185185,0.6
"2021-08-31","Rotation","Sector 27","low energy half",1.18209508375578,0.9524,10000,81,23.3185185185185,0.8
"2021-08-31","Orbit","Sector 1","low energy half",2.52485873620473,0,50000,37,25.1305555555556,0
"2021-08-31","Orbit","Sector 1","low energy half",2.67297001114403,0.08812,50000,37,25.1305555555556,0.2
"2021-08-31","Orbit","Sector 1","low energy half",2.13030086085087,0.1688,50000,37,25.1305555555556,0.4
"2021-08-31","Orbit","Sector 1","low energy half",1.46282927619259,0.37788,50000,37,25.1305555555556,0.6
"2021-08-31","Orbit","Sector 1","low energy half",2.97593758649981,0.05732,50000,37,25.1305555555556,0.8
"2021-08-31","Orbit","Both Sectors","total",2.50864805798315,0.1796,10000,189,48.4490740740741,0.1
"2021-08-31","Orbit","Both Sectors","total",3.56952411033436,0.3294,10000,189,48.4490740740741,0.3
"2021-08-31","Orbit","Both Sectors","total",1.02081563322835,0.969,10000,189,48.4490740740741,0.5
"2021-08-31","Orbit","Both Sectors","total",0.732598519688054,0.508,10000,189,48.4490740740741,0.7
"2021-08-31","Orbit","Both Sectors","total",1.12375372914653,0.781,10000,189,48.4490740740741,0.9
"2021-08-31","Orbit","Sector 1","total",5.58178526460695,0.0022,10000,75,25.1305555555556,0.1
"2021-08-31","Orbit","Sector 1","total",1.99858774341806,0.163,10000,75,25.1305555555556,0.3
"2021-08-31","Orbit","Sector 1","total",1.41298153245943,0.4406,10000,75,25.1305555555556,0.5
"2021-08-31","Orbit","Sector 1","total",1.54344110978515,0.3262,10000,75,25.1305555555556,0.7
"2021-08-31","Orbit","Sector 1","total",1.37842670212748,0.3698,10000,75,25.1305555555556,0.9
"2021-08-31","Orbit","Sector 27","total",0.803529116045453,0.3344,10000,114,23.3185185185185,0.1
"2021-08-31","Orbit","Sector 27","total",2.7878933866977,0.5032,10000,114,23.3185185185185,0.3
"2021-08-31","Orbit","Sector 27","total",0.703660716631035,0.7594,10000,114,23.3185185185185,0.5
"2021-08-31","Orbit","Sector 27","total",1.29908722481163,0.8822,10000,114,23.3185185185185,0.7
"2021-08-31","Orbit","Sector 27","total",1.63809373772419,0.4066,10000,114,23.3185185185185,0.9
"2021-08-31","Orbit","Both Sectors","high energy half",2.44456745898087,0.2842,10000,71,48.4490740740741,0.1
"2021-08-31","Orbit","Both Sectors","high energy half",4.65450247496777,0.0252,10000,71,48.4490740740741,0.3
"2021-08-31","Orbit","Both Sectors","high energy half",3.32657334669368,0.0854,10000,71,48.4490740740741,0.5
"2021-08-31","Orbit","Both Sectors","high energy half",1.70880160724542,0.9956,10000,71,48.4490740740741,0.7
"2021-08-31","Orbit","Both Sectors","high energy half",1.27320973077408,0.7648,10000,71,48.4490740740741,0.9
"2021-08-31","Orbit","Sector 1","high energy half",1.15521329646319,0.5782,10000,38,25.1305555555556,0.1
"2021-08-31","Orbit","Sector 1","high energy half",1.8600907498086,0.1972,10000,38,25.1305555555556,0.3
"2021-08-31","Orbit","Sector 1","high energy half",2.0702281459148,0.1498,10000,38,25.1305555555556,0.5
"2021-08-31","Orbit","Sector 1","high energy half",0.70014162286968,0.8512,10000,38,25.1305555555556,0.7
"2021-08-31","Orbit","Sector 1","high energy half",1.01634344301,0.7206,10000,38,25.1305555555556,0.9
"2021-08-31","Orbit","Sector 27","high energy half",1.80502836738614,0.3422,10000,33,23.3185185185185,0.1
"2021-08-31","Orbit","Sector 27","high energy half",3.44100729982215,0.0642,10000,33,23.3185185185185,0.3
"2021-08-31","Orbit","Sector 27","high energy half",1.52387663436221,0.4532,10000,33,23.3185185185185,0.5
"2021-08-31","Orbit","Sector 27","high energy half",1.65425848282844,0.847,10000,33,23.3185185185185,0.7
"2021-08-31","Orbit","Sector 27","high energy half",0.856883805665859,0.9218,10000,33,23.3185185185185,0.9
"2021-08-31","Orbit","Both Sectors","low energy half",1.10935289569389,0.7926,10000,118,48.4490740740741,0.1
"2021-08-31","Orbit","Both Sectors","low energy half",0.893595961832844,0.753,10000,118,48.4490740740741,0.3
"2021-08-31","Orbit","Both Sectors","low energy half",0.546332257223426,0.3548,10000,118,48.4490740740741,0.5
"2021-08-31","Orbit","Both Sectors","low energy half",0.501021527914972,0.1958,10000,118,48.4490740740741,0.7
"2021-08-31","Orbit","Both Sectors","low energy half",0.893085789275531,0.7754,10000,118,48.4490740740741,0.9
"2021-08-31","Orbit","Sector 1","low energy half",7.21967540575567,0,10000,37,25.1305555555556,0.1
"2021-08-31","Orbit","Sector 1","low energy half",1.66460281631046,0.2668,10000,37,25.1305555555556,0.3
"2021-08-31","Orbit","Sector 1","low energy half",1.36332157593401,0.439,10000,37,25.1305555555556,0.5
"2021-08-31","Orbit","Sector 1","low energy half",2.4131340610421,0.103,10000,37,25.1305555555556,0.7
"2021-08-31","Orbit","Sector 1","low energy half",1.67915847530548,0.2734,10000,37,25.1305555555556,0.9
"2021-08-31","Orbit","Sector 27","low energy half",1.19217497678503,0.7532,10000,81,23.3185185185185,0.1
"2021-08-31","Orbit","Sector 27","low energy half",1.14734112694788,0.9896,10000,81,23.3185185185185,0.3
"2021-08-31","Orbit","Sector 27","low energy half",0.64808311281918,0.5356,10000,81,23.3185185185185,0.5
"2021-08-31","Orbit","Sector 27","low energy half",0.726328515062349,0.6504,10000,81,23.3185185185185,0.7
"2021-08-31","Orbit","Sector 27","low energy half",1.55919049915562,0.398,10000,81,23.3185185185185,0.9
"2021-08-31","Rotation","Both Sectors","total",2.34821846716329,0.188,10000,189,48.4490740740741,0.1
"2021-08-31","Rotation","Both Sectors","total",1.68818397216236,0.3286,10000,189,48.4490740740741,0.3
"2021-08-31","Rotation","Both Sectors","total",2.3570002104014,0.2104,10000,189,48.4490740740741,0.5
"2021-08-31","Rotation","Both Sectors","total",1.79719328695603,0.6088,10000,189,48.4490740740741,0.7
"2021-08-31","Rotation","Both Sectors","total",2.69951992636464,0.074,10000,189,48.4490740740741,0.9
"2021-08-31","Rotation","Sector 1","total",1.77942058141574,0.2296,10000,75,25.1305555555556,0.1
"2021-08-31","Rotation","Sector 1","total",1.59654480544872,0.3406,10000,75,25.1305555555556,0.3
"2021-08-31","Rotation","Sector 1","total",2.41720435145626,0.118,10000,75,25.1305555555556,0.5
"2021-08-31","Rotation","Sector 1","total",1.45724396548754,0.3784,10000,75,25.1305555555556,0.7
"2021-08-31","Rotation","Sector 1","total",2.04780047192557,0.1664,10000,75,25.1305555555556,0.9
"2021-08-31","Rotation","Sector 27","total",3.42433670736055,0.0584,10000,114,23.3185185185185,0.1
"2021-08-31","Rotation","Sector 27","total",1.27103791611486,0.939,10000,114,23.3185185185185,0.3
"2021-08-31","Rotation","Sector 27","total",1.27940552807861,0.8376,10000,114,23.3185185185185,0.5
"2021-08-31","Rotation","Sector 27","total",1.10721385133607,0.9668,10000,114,23.3185185185185,0.7
"2021-08-31","Rotation","Sector 27","total",1.78717818017101,0.318,10000,114,23.3185185185185,0.9
"2021-08-31","Rotation","Both Sectors","high energy half",1.17844905713383,0.721,10000,71,48.4490740740741,0.1
"2021-08-31","Rotation","Both Sectors","high energy half",1.46303749591335,0.4762,10000,71,48.4490740740741,0.3
"2021-08-31","Rotation","Both Sectors","high energy half",1.59350009222129,0.4444,10000,71,48.4490740740741,0.5
"2021-08-31","Rotation","Both Sectors","high energy half",1.25061094805015,0.805,10000,71,48.4490740740741,0.7
"2021-08-31","Rotation","Both Sectors","high energy half",2.01062531695625,0.1894,10000,71,48.4490740740741,0.9
"2021-08-31","Rotation","Sector 1","high energy half",1.39502204551634,0.361,10000,38,25.1305555555556,0.1
"2021-08-31","Rotation","Sector 1","high energy half",1.42810591401108,0.3778,10000,38,25.1305555555556,0.3
"2021-08-31","Rotation","Sector 1","high energy half",2.41102540834517,0.0954,10000,38,25.1305555555556,0.5
"2021-08-31","Rotation","Sector 1","high energy half",0.871304097414075,0.8642,10000,38,25.1305555555556,0.7
"2021-08-31","Rotation","Sector 1","high energy half",1.08632868544029,0.6388,10000,38,25.1305555555556,0.9
"2021-08-31","Rotation","Sector 27","high energy half",3.49301145511087,0.0536,10000,33,23.3185185185185,0.1
"2021-08-31","Rotation","Sector 27","high energy half",1.91507572760887,0.4738,10000,33,23.3185185185185,0.3
"2021-08-31","Rotation","Sector 27","high energy half",1.12688414641548,0.8756,10000,33,23.3185185185185,0.5
"2021-08-31","Rotation","Sector 27","high energy half",1.67000390522147,0.506,10000,33,23.3185185185185,0.7
"2021-08-31","Rotation","Sector 27","high energy half",2.69147851302076,0.1784,10000,33,23.3185185185185,0.9
"2021-09-01","Orbit","Both Sectors","total",2.50864805798315,0.3062,10000,189,48.4490740740741,0.1
"2021-09-01","Orbit","Both Sectors","total",3.56952411033436,0.2744,10000,189,48.4490740740741,0.3
"2021-09-01","Orbit","Both Sectors","total",1.02081563322835,0.6374,10000,189,48.4490740740741,0.5
"2021-09-01","Orbit","Both Sectors","total",0.732598519688054,0.422,10000,189,48.4490740740741,0.7
"2021-09-01","Orbit","Both Sectors","total",1.12375372914653,0.9418,10000,189,48.4490740740741,0.9
"2021-09-01","Orbit","Sector 1","total",5.58178526460695,0.0408,10000,75,25.1305555555556,0.1
"2021-09-01","Orbit","Sector 1","total",1.99858774341806,0.8798,10000,75,25.1305555555556,0.3
"2021-09-01","Orbit","Sector 1","total",1.41298153245943,0.9026,10000,75,25.1305555555556,0.5
"2021-09-01","Orbit","Sector 1","total",1.54344110978515,0.9088,10000,75,25.1305555555556,0.7
"2021-09-01","Orbit","Sector 1","total",1.37842670212748,0.993,10000,75,25.1305555555556,0.9
"2021-09-01","Orbit","Sector 27","total",0.803529116045453,0.9014,10000,114,23.3185185185185,0.1
"2021-09-01","Orbit","Sector 27","total",2.7878933866977,0.127,10000,114,23.3185185185185,0.3
"2021-09-01","Orbit","Sector 27","total",0.703660716631035,0.6842,10000,114,23.3185185185185,0.5
"2021-09-01","Orbit","Sector 27","total",1.29908722481163,0.5828,10000,114,23.3185185185185,0.7
"2021-09-01","Orbit","Sector 27","total",1.63809373772419,0.3342,10000,114,23.3185185185185,0.9
"2021-09-01","Orbit","Both Sectors","high energy half",2.44456745898087,0.1708,10000,71,48.4490740740741,0.1
"2021-09-01","Orbit","Both Sectors","high energy half",4.65450247496777,0.0414,10000,71,48.4490740740741,0.3
"2021-09-01","Orbit","Both Sectors","high energy half",3.32657334669368,0.1158,10000,71,48.4490740740741,0.5
"2021-09-01","Orbit","Both Sectors","high energy half",1.70880160724542,0.4022,10000,71,48.4490740740741,0.7
"2021-09-01","Orbit","Both Sectors","high energy half",1.27320973077408,0.6116,10000,71,48.4490740740741,0.9
"2021-09-01","Orbit","Sector 1","high energy half",1.15521329646319,0.9932,10000,38,25.1305555555556,0.1
"2021-09-01","Orbit","Sector 1","high energy half",1.8600907498086,0.5508,10000,38,25.1305555555556,0.3
"2021-09-01","Orbit","Sector 1","high energy half",2.0702281459148,0.4156,10000,38,25.1305555555556,0.5
"2021-09-01","Orbit","Sector 1","high energy half",0.70014162286968,0.4582,10000,38,25.1305555555556,0.7
"2021-09-01","Orbit","Sector 1","high energy half",1.01634344301,0.9664,10000,38,25.1305555555556,0.9
"2021-09-01","Orbit","Sector 27","high energy half",1.80502836738614,0.2062,10000,33,23.3185185185185,0.1
"2021-09-01","Orbit","Sector 27","high energy half",3.44100729982215,0.0422,10000,33,23.3185185185185,0.3
"2021-09-01","Orbit","Sector 27","high energy half",1.52387663436221,0.373,10000,33,23.3185185185185,0.5
"2021-09-01","Orbit","Sector 27","high energy half",1.65425848282844,0.3372,10000,33,23.3185185185185,0.7
"2021-09-01","Orbit","Sector 27","high energy half",0.856883805665859,0.9272,10000,33,23.3185185185185,0.9
"2021-09-01","Orbit","Both Sectors","low energy half",1.10935289569389,0.9354,10000,118,48.4490740740741,0.1
"2021-09-01","Orbit","Both Sectors","low energy half",0.893595961832844,0.6954,10000,118,48.4490740740741,0.3
"2021-09-01","Orbit","Both Sectors","low energy half",0.546332257223426,0.3028,10000,118,48.4490740740741,0.5
"2021-09-01","Orbit","Both Sectors","low energy half",0.501021527914972,0.2662,10000,118,48.4490740740741,0.7
"2021-09-01","Orbit","Both Sectors","low energy half",0.893085789275531,0.8978,10000,118,48.4490740740741,0.9
"2021-09-01","Orbit","Sector 1","low energy half",7.21967540575567,0.0004,10000,37,25.1305555555556,0.1
"2021-09-01","Orbit","Sector 1","low energy half",1.66460281631046,0.6988,10000,37,25.1305555555556,0.3
"2021-09-01","Orbit","Sector 1","low energy half",1.36332157593401,0.818,10000,37,25.1305555555556,0.5
"2021-09-01","Orbit","Sector 1","low energy half",2.4131340610421,0.4068,10000,37,25.1305555555556,0.7
"2021-09-01","Orbit","Sector 1","low energy half",1.67915847530548,0.4084,10000,37,25.1305555555556,0.9
"2021-09-01","Orbit","Sector 27","low energy half",1.19217497678503,0.5994,10000,81,23.3185185185185,0.1
"2021-09-01","Orbit","Sector 27","low energy half",1.14734112694788,0.6978,10000,81,23.3185185185185,0.3
"2021-09-01","Orbit","Sector 27","low energy half",0.64808311281918,0.6844,10000,81,23.3185185185185,0.5
"2021-09-01","Orbit","Sector 27","low energy half",0.726328515062349,0.8064,10000,81,23.3185185185185,0.7
"2021-09-01","Orbit","Sector 27","low energy half",1.55919049915562,0.3362,10000,81,23.3185185185185,0.9
"2021-09-01","Rotation","Both Sectors","total",2.34821846716329,0.3022,10000,189,48.4490740740741,0.1
"2021-09-01","Rotation","Both Sectors","total",1.68818397216236,0.708,10000,189,48.4490740740741,0.3
"2021-09-01","Rotation","Both Sectors","total",2.3570002104014,0.5026,10000,189,48.4490740740741,0.5
"2021-09-01","Rotation","Both Sectors","total",1.79719328695603,0.953,10000,189,48.4490740740741,0.7
"2021-09-01","Rotation","Both Sectors","total",2.69951992636464,0.2792,10000,189,48.4490740740741,0.9
"2021-09-01","Rotation","Sector 1","total",1.77942058141574,0.465,10000,75,25.1305555555556,0.1
"2021-09-01","Rotation","Sector 1","total",1.59654480544872,0.7528,10000,75,25.1305555555556,0.3
"2021-09-01","Rotation","Sector 1","total",2.41720435145626,0.3206,10000,75,25.1305555555556,0.5
"2021-09-01","Rotation","Sector 1","total",1.45724396548754,0.9538,10000,75,25.1305555555556,0.7
"2021-09-01","Rotation","Sector 1","total",2.04780047192557,0.4068,10000,75,25.1305555555556,0.9
"2021-09-01","Rotation","Sector 27","total",3.42433670736055,0.0452,10000,114,23.3185185185185,0.1
"2021-09-01","Rotation","Sector 27","total",1.27103791611486,0.6304,10000,114,23.3185185185185,0.3
"2021-09-01","Rotation","Sector 27","total",1.27940552807861,0.666,10000,114,23.3185185185185,0.5
"2021-09-01","Rotation","Sector 27","total",1.10721385133607,0.7428,10000,114,23.3185185185185,0.7
"2021-09-01","Rotation","Sector 27","total",1.78717818017101,0.3132,10000,114,23.3185185185185,0.9
"2021-09-01","Rotation","Both Sectors","high energy half",1.17844905713383,0.6956,10000,71,48.4490740740741,0.1
"2021-09-01","Rotation","Both Sectors","high energy half",1.46303749591335,0.6248,10000,71,48.4490740740741,0.3
"2021-09-01","Rotation","Both Sectors","high energy half",1.59350009222129,0.5266,10000,71,48.4490740740741,0.5
"2021-09-01","Rotation","Both Sectors","high energy half",1.25061094805015,0.8588,10000,71,48.4490740740741,0.7
"2021-09-01","Rotation","Both Sectors","high energy half",2.01062531695625,0.3132,10000,71,48.4490740740741,0.9
"2021-09-01","Rotation","Sector 1","high energy half",1.39502204551634,0.6324,10000,38,25.1305555555556,0.1
"2021-09-01","Rotation","Sector 1","high energy half",1.42810591401108,0.6576,10000,38,25.1305555555556,0.3
"2021-09-01","Rotation","Sector 1","high energy half",2.41102540834517,0.1734,10000,38,25.1305555555556,0.5
"2021-09-01","Rotation","Sector 1","high energy half",0.871304097414075,0.72,10000,38,25.1305555555556,0.7
"2021-09-01","Rotation","Sector 1","high energy half",1.08632868544029,0.9144,10000,38,25.1305555555556,0.9
"2021-09-01","Rotation","Sector 27","high energy half",3.49301145511087,0.0556,10000,33,23.3185185185185,0.1
"2021-09-01","Rotation","Sector 27","high energy half",1.91507572760887,0.2302,10000,33,23.3185185185185,0.3
"2021-09-01","Rotation","Sector 27","high energy half",1.12688414641548,0.663,10000,33,23.3185185185185,0.5
"2021-09-01","Rotation","Sector 27","high energy half",1.67000390522147,0.2892,10000,33,23.3185185185185,0.7
"2021-09-01","Rotation","Sector 27","high energy half",2.69147851302076,0.0802,10000,33,23.3185185185185,0.9
"2021-09-01","Rotation","Both Sectors","low energy half",1.52233270699891,0.571,10000,118,48.4490740740741,0.1
"2021-09-01","Rotation","Both Sectors","low energy half",0.837660189795287,0.6998,10000,118,48.4490740740741,0.3
"2021-09-01","Rotation","Both Sectors","low energy half",1.43616344285815,0.8258,10000,118,48.4490740740741,0.5
"2021-09-01","Rotation","Both Sectors","low energy half",0.926253812912066,0.674,10000,118,48.4490740740741,0.7
"2021-09-01","Rotation","Both Sectors","low energy half",1.32370563868938,0.75,10000,118,48.4490740740741,0.9
"2021-09-01","Rotation","Sector 1","low energy half",1.26680885316944,0.7422,10000,37,25.1305555555556,0.1
"2021-09-01","Rotation","Sector 1","low energy half",1.00178016174411,0.9872,10000,37,25.1305555555556,0.3
"2021-09-01","Rotation","Sector 1","low energy half",0.945190398553692,0.9544,10000,37,25.1305555555556,0.5
"2021-09-01","Rotation","Sector 1","low energy half",1.14593029546923,0.9066,10000,37,25.1305555555556,0.7
"2021-09-01","Rotation","Sector 1","low energy half",1.58086173335818,0.4976,10000,37,25.1305555555556,0.9
"2021-09-01","Rotation","Sector 27","low energy half",1.28246628433298,0.5736,10000,81,23.3185185185185,0.1
"2021-09-01","Rotation","Sector 27","low energy half",0.440713483699597,0.343,10000,81,23.3185185185185,0.3
"2021-09-01","Rotation","Sector 27","low energy half",1.08910505888376,0.7588,10000,81,23.3185185185185,0.5
"2021-09-01","Rotation","Sector 27","low energy half",0.423325979886911,0.3214,10000,81,23.3185185185185,0.7
"2021-09-01","Rotation","Sector 27","low energy half",0.678646457127158,0.7728,10000,81,23.3185185185185,0.9
"2021-09-01","Rotation","Both Sectors","high energy half",1.34794984942617,0.5834,10000,71,48.4490740740741,0
"2021-09-01","Rotation","Both Sectors","high energy half",1.18413142350222,0.7056,10000,71,48.4490740740741,0.2
